timestamp,target,compiler,opt,variant,mode,threads,data_len,loop,time_s,data_bytes,throughput_MBps,throughput_MiBps,verify,checksum,binary,cflags
2026-05-16T21:27:50,wsl-arch,gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,1,1048576,100,1.816371,104857600,57.73,55.05,ok,a983a2ee,decrypt_parallel_original_O0_t1,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O0_t1
2026-05-16T21:27:51,wsl-arch,gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,2,1048576,100,0.975045,104857600,107.54,102.56,ok,a983a2ee,decrypt_parallel_original_O0_t2,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O0_t2
2026-05-16T21:27:52,wsl-arch,gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,4,1048576,100,0.563981,104857600,185.92,177.31,ok,a983a2ee,decrypt_parallel_original_O0_t4,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O0_t4
2026-05-16T21:27:53,wsl-arch,gcc,O0,decrypt_parallel_original,cbc_decrypt_parallel,8,1048576,100,0.591617,104857600,177.24,169.03,ok,a983a2ee,decrypt_parallel_original_O0_t8,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_cbc_decrypt_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_original_O0_t8
2026-05-16T21:27:54,wsl-arch,gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,1,1048576,100,1.166249,104857600,89.91,85.74,ok,a983a2ee,decrypt_parallel_table_O0_t1,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=1 -pthread /home/csexperiment/code/sm4_cbc_decrypt_table_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_table_O0_t1
2026-05-16T21:27:55,wsl-arch,gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,2,1048576,100,0.605741,104857600,173.11,165.09,ok,a983a2ee,decrypt_parallel_table_O0_t2,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=2 -pthread /home/csexperiment/code/sm4_cbc_decrypt_table_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_table_O0_t2
2026-05-16T21:27:56,wsl-arch,gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,4,1048576,100,0.342154,104857600,306.46,292.27,ok,a983a2ee,decrypt_parallel_table_O0_t4,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=4 -pthread /home/csexperiment/code/sm4_cbc_decrypt_table_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_table_O0_t4
2026-05-16T21:27:56,wsl-arch,gcc,O0,decrypt_parallel_table,cbc_decrypt_parallel,8,1048576,100,0.353752,104857600,296.42,282.68,ok,a983a2ee,decrypt_parallel_table_O0_t8,gcc -std=c11 -O0 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 -DTHREADS=8 -pthread /home/csexperiment/code/sm4_cbc_decrypt_table_parallel.c -o /home/csexperiment/code/build_sm4_bench/decrypt_parallel_table_O0_t8
2026-05-16T21:27:57,wsl-arch,gcc,O1,single_original,cbc_encrypt_single,1,1048576,100,0.926964,104857600,113.12,107.88,ok,391f66a7,single_original_O1,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 /home/csexperiment/code/sm4_single_stream_original.c -o /home/csexperiment/code/build_sm4_bench/single_original_O1
2026-05-16T21:27:58,wsl-arch,gcc,O1,single_table,cbc_encrypt_single,1,1048576,100,0.670898,104857600,156.29,149.05,ok,391f66a7,single_table_O1,gcc -std=c11 -O1 -Wall -Wextra -DDATA_LEN=1048576 -DLOOP=100 /home/csexperiment/code/sm4_single_stream_table.c -o /home/csexperiment/code/build_sm4_bench/single_table_O1
